order,node_index,node_name,mesh_index,mesh_name,pointclip_top1_id,pointclip_top1_name,pointclip_top1_role,pointclip_top1_score,pointclip_top2_id,pointclip_top2_name,pointclip_top2_role,pointclip_top2_score,pointclip_margin,pointclip_topk_json
580,579,Mesh.1829,579,Mesh_1829.004,pipe_fitting_valve_nozzle,pipe fitting valve or nozzle,interface_fluid,0.13975790143013,handle_lever_knob,handle lever or knob,structural_control,0.1375911682844162,0.002166733145713806,"[{""rank"": 1, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.13975790143013}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1375911682844162}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1272510141134262}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.12333591282367706}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09456492960453033}]"
581,580,Mesh.1827,580,Mesh_1827.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.16350586712360382,joint_clamp_hinge,joint clamp or hinge,structural_control,0.13985398411750793,0.023651883006095886,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.16350586712360382}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.13985398411750793}, {""rank"": 3, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.10073304921388626}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09612014144659042}, {""rank"": 5, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.09612014144659042}]"
582,581,Mesh.1828,581,Mesh_1828.004,handle_lever_knob,handle lever or knob,structural_control,0.14937706291675568,pipe_fitting_valve_nozzle,pipe fitting valve or nozzle,interface_fluid,0.13815119862556458,0.011225864291191101,"[{""rank"": 1, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14937706291675568}, {""rank"": 2, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.13815119862556458}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.12978105247020721}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.12978105247020721}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08781424164772034}]"
583,582,Mesh.1831,582,Mesh_1831.004,large_foundation_frame,large foundation frame or static support,large_static_bulk,0.13397198915481567,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.13397198915481567,0.0,"[{""rank"": 1, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.13397198915481567}, {""rank"": 2, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.13397198915481567}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1298501044511795}, {""rank"": 4, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.11459232121706009}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.09955953061580658}]"
584,583,Mesh.1830,583,Mesh_1830.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.1613609790802002,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14019285142421722,0.02116812765598297,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1613609790802002}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14019285142421722}, {""rank"": 3, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.09787037968635559}, {""rank"": 4, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.09635303914546967}, {""rank"": 5, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.09635303914546967}]"
585,584,Mesh.1826,584,Mesh_1826.004,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.15688258409500122,joint_clamp_hinge,joint clamp or hinge,structural_control,0.15445035696029663,0.00243222713470459,"[{""rank"": 1, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.15688258409500122}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15445035696029663}, {""rank"": 3, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.1406286358833313}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.11658523976802826}, {""rank"": 5, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.07295718044042587}]"
586,585,Mesh.1781,585,Mesh_1781.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.17317721247673035,joint_clamp_hinge,joint clamp or hinge,structural_control,0.17049235105514526,0.002684861421585083,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.17317721247673035}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.17049235105514526}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1135723888874054}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.10503729432821274}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.06676576286554337}]"
587,586,Mesh.1850,586,Mesh_1850.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.15009887516498566,pin_rivet_key,pin rivet or key,repeated_fastener,0.14322534203529358,0.006873533129692078,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15009887516498566}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14322534203529358}, {""rank"": 3, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.10316134989261627}, {""rank"": 4, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.10156198590993881}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09998741000890732}]"
588,587,Mesh.1814,587,Mesh_1814.004,handle_lever_knob,handle lever or knob,structural_control,0.1572357714176178,pin_rivet_key,pin rivet or key,repeated_fastener,0.1366088092327118,0.020626962184906006,"[{""rank"": 1, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1572357714176178}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1366088092327118}, {""rank"": 3, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.12438374757766724}, {""rank"": 4, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.11868779361248016}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08285743743181229}]"
589,588,Mesh.1810,588,Mesh_1810.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.16086241602897644,joint_clamp_hinge,joint clamp or hinge,structural_control,0.13759291172027588,0.02326950430870056,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.16086241602897644}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.13759291172027588}, {""rank"": 3, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.09910445660352707}, {""rank"": 4, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.09605532884597778}, {""rank"": 5, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.09605532884597778}]"
590,589,Mesh.1812,589,Mesh_1812.004,handle_lever_knob,handle lever or knob,structural_control,0.15701869130134583,pin_rivet_key,pin rivet or key,repeated_fastener,0.13642020523548126,0.020598486065864563,"[{""rank"": 1, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.15701869130134583}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13642020523548126}, {""rank"": 3, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.12421201169490814}, {""rank"": 4, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.1203904077410698}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08274304121732712}]"
591,590,Mesh.1811,590,Mesh_1811.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.13269126415252686,large_foundation_frame,large foundation frame or static support,large_static_bulk,0.13269126415252686,0.0,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13269126415252686}, {""rank"": 2, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.13269126415252686}, {""rank"": 3, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.12860877811908722}, {""rank"": 4, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.11349686235189438}, {""rank"": 5, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.10334005951881409}]"
592,591,Mesh.1813,591,Mesh_1813.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.1635652631521225,joint_clamp_hinge,joint clamp or hinge,structural_control,0.13990478217601776,0.023660480976104736,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1635652631521225}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.13990478217601776}, {""rank"": 3, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.09766927361488342}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09615505486726761}, {""rank"": 5, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.09615505486726761}]"
593,592,Mesh.1770,592,Mesh_1770.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.3228325843811035,handle_lever_knob,handle lever or knob,structural_control,0.1674833446741104,0.1553492397069931,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.3228325843811035}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1674833446741104}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.12253343313932419}, {""rank"": 4, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.05971802771091461}, {""rank"": 5, ""id"": ""bolt_screw"", ""name"": ""bolt or screw"", ""role"": ""repeated_fastener"", ""score"": 0.05609988793730736}]"
594,593,Mesh.1857,593,Mesh_1857.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.15546509623527527,joint_clamp_hinge,joint clamp or hinge,structural_control,0.12888509035110474,0.026580005884170532,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.15546509623527527}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.12888509035110474}, {""rank"": 3, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.10037580877542496}, {""rank"": 4, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.09577926993370056}, {""rank"": 5, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.08321446925401688}]"
595,594,Mesh.1854,594,Mesh_1854.004,handle_lever_knob,handle lever or knob,structural_control,0.1389739066362381,pin_rivet_key,pin rivet or key,repeated_fastener,0.13681931793689728,0.0021545886993408203,"[{""rank"": 1, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1389739066362381}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13681931793689728}, {""rank"": 3, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.13681931793689728}, {""rank"": 4, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.09257657825946808}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08833718299865723}]"
596,595,Mesh.1855,595,Mesh_1855.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.18309399485588074,handle_lever_knob,handle lever or knob,structural_control,0.18025538325309753,0.002838611602783203,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.18309399485588074}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.18025538325309753}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15660859644412994}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.06631225347518921}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.05852035805583}]"
597,596,Mesh.1859,596,Mesh_1859.004,handle_lever_knob,handle lever or knob,structural_control,0.19295734167099,pin_rivet_key,pin rivet or key,repeated_fastener,0.18996581435203552,0.0029915273189544678,"[{""rank"": 1, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.19295734167099}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.18996581435203552}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.150275319814682}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0646326094865799}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.053582314401865005}]"
598,597,Mesh.1858,597,Mesh_1858.004,handle_lever_knob,handle lever or knob,structural_control,0.13578884303569794,pin_rivet_key,pin rivet or key,repeated_fastener,0.11257290840148926,0.02321593463420868,"[{""rank"": 1, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13578884303569794}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.11257290840148926}, {""rank"": 3, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.10090970247983932}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09934523701667786}, {""rank"": 5, ""id"": ""pipe_fitting_valve_nozzle"", ""name"": ""pipe fitting valve or nozzle"", ""role"": ""interface_fluid"", ""score"": 0.08631263673305511}]"
